expid,date,y,x
EVER92102-1992,1992-05-12,8849.0,54
EVER92104-1992,1992-03-21,5360.0,0
EVER92104-1992,1992-04-03,6100.0,13
EVER92104-1992,1992-04-15,6350.0,25
EVER92104-1992,1992-04-22,7400.0,32
EVER92104-1992,1992-05-02,8050.0,42
EVER92104-1992,1992-05-15,8849.0,55
EVER92106-1992,1992-03-23,5360.0,0
EVER92106-1992,1992-04-03,6150.0,11
EVER92106-1992,1992-04-05,6400.0,13
EVER92106-1992,1992-04-09,7200.0,17
EVER92106-1992,1992-05-01,7850.0,39
EVER92106-1992,1992-05-12,8849.0,50
EVER92108-1992,1992-03-27,5360.0,0
EVER92108-1992,1992-04-03,6100.0,7
EVER92108-1992,1992-04-08,6450.0,12
EVER92108-1992,1992-04-17,7200.0,21
EVER92108-1992,1992-04-28,7900.0,32
EVER92108-1992,1992-05-13,8000.0,47
EVER92109-1992,1992-03-29,5360.0,0
EVER92109-1992,1992-04-09,6200.0,11
EVER92109-1992,1992-04-12,6500.0,14
EVER92109-1992,1992-04-21,7200.0,23
EVER92109-1992,1992-05-06,7900.0,38
EVER92109-1992,1992-05-15,8849.0,47
EVER92110-1992,1992-03-29,5360.0,0
EVER92110-1992,1992-04-04,5490.0,6
EVER92110-1992,1992-04-05,6100.0,7
EVER92110-1992,1992-04-06,6500.0,8
EVER92110-1992,1992-04-23,7100.0,25
EVER92110-1992,1992-05-17,7870.0,49
EVER92110-1992,1992-05-28,8200.0,60
EVER92112-1992,1992-04-02,5360.0,0
EVER92112-1992,1992-04-05,6100.0,3
EVER92112-1992,1992-04-15,6400.0,13
EVER92112-1992,1992-04-20,7500.0,18
EVER92112-1992,1992-05-12,7900.0,40
EVER92112-1992,1992-05-15,8849.0,43
EVER92114-1992,1992-04-04,5360.0,0
EVER92114-1992,1992-04-11,6100.0,7
EVER92114-1992,1992-04-27,6400.0,23
EVER92114-1992,1992-05-04,7400.0,30
EVER92114-1992,1992-05-09,7900.0,35
EVER92115-1992,1992-04-07,5360.0,0
EVER92115-1992,1992-04-20,6400.0,13
EVER92115-1992,1992-05-12,7300.0,35
EVER92115-1992,1992-05-13,7900.0,36
EVER92115-1992,1992-05-15,8849.0,38
EVER92301-1992,1992-08-16,5360.0,0
EVER92301-1992,1992-08-31,6400.0,15
EVER92301-1992,1992-09-05,7000.0,20
EVER92301-1992,1992-09-21,7750.0,36
EVER92301-1992,1992-10-10,8200.0,55
EVER92303-1992,1992-08-23,5360.0,0
EVER92303-1992,1992-09-01,6000.0,9
EVER92303-1992,1992-09-05,6400.0,13
EVER92303-1992,1992-09-14,7300.0,22
EVER92303-1992,1992-09-24,7900.0,32
EVER92303-1992,1992-09-25,8849.0,33
EVER92305-1992,1992-08-29,5360.0,0
EVER92305-1992,1992-09-03,5575.0,5
EVER92305-1992,1992-09-05,5670.0,7
EVER92305-1992,1992-09-06,6220.0,8
EVER92305-1992,1992-09-18,6600.0,20
EVER92305-1992,1992-09-20,7400.0,22
EVER92305-1992,1992-09-29,7610.0,31
EVER92305-1992,1992-09-30,7610.0,32
EVER92306-1992,1992-09-01,5360.0,0
EVER92306-1992,1992-09-05,6100.0,4
EVER92306-1992,1992-09-08,6500.0,7
EVER92306-1992,1992-09-13,7300.0,12
EVER92306-1992,1992-09-23,7900.0,22
EVER92306-1992,1992-10-04,8849.0,33
EVER92307-1992,1992-09-02,5360.0,0
EVER92307-1992,1992-09-10,6100.0,8
EVER92307-1992,1992-09-13,6100.0,11
EVER92307-1992,1992-09-18,7300.0,16
EVER92307-1992,1992-10-03,7900.0,31
EVER92307-1992,1992-10-09,8849.0,37
EVER92309-1992,1992-09-06,5360.0,0
EVER92309-1992,1992-09-09,6100.0,3
EVER92309-1992,1992-09-12,6400.0,6
EVER92309-1992,1992-09-15,7300.0,9
EVER92309-1992,1992-09-30,7900.0,24
EVER92309-1992,1992-10-01,8849.0,25
EVER92312-1992,1992-09-19,5360.0,0
EVER92312-1992,1992-09-24,6100.0,5
EVER92312-1992,1992-09-25,6400.0,6
EVER92312-1992,1992-09-27,7200.0,8
EVER92312-1992,1992-10-03,7900.0,14
EVER92312-1992,1992-10-16,8100.0,27
EVER92312-1992,1992-10-17,8300.0,28
EVER92312-1992,1992-10-19,8750.0,30
EVER92313-1992,1992-08-27,5360.0,0
EVER92313-1992,1992-09-01,6100.0,5
EVER92313-1992,1992-09-12,6400.0,16
EVER92313-1992,1992-09-16,7300.0,20
EVER92313-1992,1992-09-24,7900.0,28
EVER92313-1992,1992-10-09,8849.0,43
EVER92314-1992,1992-10-04,5360.0,0
EVER92314-1992,1992-10-06,6500.0,2
EVER92314-1992,1992-10-07,7300.0,3
EVER92401-1992,1992-11-16,5360.0,0
EVER92401-1992,1992-11-23,6100.0,7
EVER92401-1992,1992-11-25,6450.0,9
EVER92401-1992,1992-11-29,7300.0,13
EVER92401-1992,1992-12-19,7900.0,33
EVER93101-1993,1993-03-05,5360.0,0
EVER93101-1993,1993-03-26,6100.0,21
EVER93101-1993,1993-04-10,6500.0,36
EVER93101-1993,1993-04-17,7200.0,43
EVER93101-1993,1993-05-10,7900.0,66
EVER93101-1993,1993-05-16,8849.0,72
EVER93102-1993,1993-03-08,5360.0,0
EVER93102-1993,1993-03-25,6500.0,17
EVER93102-1993,1993-04-01,7050.0,24
EVER93102-1993,1993-04-08,7790.0,31
EVER93102-1993,1993-05-03,8300.0,56
EVER93102-1993,1993-05-04,8680.0,57
EVER93102-1993,1993-05-05,8849.0,58
EVER93103-1993,1993-03-20,5360.0,0
EVER93103-1993,1993-04-05,6100.0,16
EVER93103-1993,1993-04-08,6500.0,19
EVER93103-1993,1993-04-12,7200.0,23
EVER93103-1993,1993-04-20,7900.0,31
EVER93103-1993,1993-05-16,8849.0,57
EVER93104-1993,1993-03-20,5360.0,0
EVER93104-1993,1993-03-29,6100.0,9
EVER93104-1993,1993-04-03,6500.0,14
EVER93104-1993,1993-04-10,6950.0,21
EVER93104-1993,1993-04-15,7650.0,26
EVER93104-1993,1993-04-19,8300.0,30
EVER93104-1993,1993-05-16,8849.0,57
EVER93105-1993,1993-03-27,5360.0,0
EVER93105-1993,1993-04-03,6100.0,7
EVER93105-1993,1993-04-06,8300.0,10
EVER93105-1993,1993-05-10,8849.0,44
EVER93106-1993,1993-03-23,5360.0,0
EVER93106-1993,1993-03-30,6100.0,7
EVER93106-1993,1993-03-31,6400.0,8
EVER93106-1993,1993-04-15,7150.0,23
EVER93106-1993,1993-04-17,7800.0,25
EVER93106-1993,1993-05-08,8600.0,46
EVER93108-1993,1993-03-27,5360.0,0
EVER93108-1993,1993-04-02,6050.0,6
EVER93108-1993,1993-04-08,6400.0,12
EVER93108-1993,1993-04-14,7200.0,18
EVER93108-1993,1993-04-23,7900.0,27
EVER93108-1993,1993-05-10,8849.0,44
EVER93110-1993,1993-03-27,5360.0,0
EVER93110-1993,1993-04-09,6150.0,13
EVER93110-1993,1993-04-16,6450.0,20
EVER93110-1993,1993-04-19,7200.0,23
EVER93110-1993,1993-05-09,7900.0,43
EVER93110-1993,1993-05-10,8849.0,44
EVER93111-1993,1993-03-30,5360.0,0
EVER93111-1993,1993-04-02,6050.0,3
EVER93111-1993,1993-04-05,6500.0,6
EVER93111-1993,1993-04-07,7375.0,8
EVER93111-1993,1993-04-20,7900.0,21
EVER93111-1993,1993-04-22,8849.0,23
EVER93112-1993,1993-04-01,5360.0,0
EVER93112-1993,1993-04-07,6100.0,6
EVER93112-1993,1993-04-10,6500.0,9
EVER93112-1993,1993-04-21,7350.0,20
EVER93112-1993,1993-05-09,7900.0,38
EVER93112-1993,1993-05-10,8849.0,39
EVER93113-1993,1993-04-02,5360.0,0
EVER93113-1993,1993-04-07,6450.0,5
EVER93113-1993,1993-04-25,7700.0,23
EVER93113-1993,1993-05-16,8300.0,44
EVER93113-1993,1993-05-27,8849.0,55
EVER93116-1993,1993-04-08,5360.0,0
EVER93116-1993,1993-04-20,7900.0,12
EVER93116-1993,1993-05-10,8849.0,32
EVER93118-1993,1993-04-21,5360.0,0
EVER93118-1993,1993-04-26,6450.0,5
EVER93118-1993,1993-05-01,7000.0,10
EVER93118-1993,1993-05-23,7700.0,32
EVER93302-1993,1993-08-22,5360.0,0
EVER93302-1993,1993-08-26,6050.0,4
EVER93302-1993,1993-08-27,6500.0,5
EVER93302-1993,1993-09-02,7010.0,11
EVER93302-1993,1993-09-18,7900.0,27
EVER93302-1993,1993-10-05,8300.0,44
EVER93302-1993,1993-10-06,8849.0,45
EVER93303-1993,1993-08-23,5360.0,0
EVER93303-1993,1993-09-01,6000.0,9
EVER93303-1993,1993-09-07,6400.0,15
EVER93303-1993,1993-09-16,7400.0,24
EVER93303-1993,1993-10-06,8100.0,44
EVER93303-1993,1993-10-07,8849.0,45
EVER93308-1993,1993-08-30,5360.0,0
EVER93308-1993,1993-09-09,6400.0,10
EVER93308-1993,1993-09-17,7000.0,18
EVER93308-1993,1993-09-18,8000.0,19
EVER93309-1993,1993-09-01,5360.0,0
EVER93309-1993,1993-09-05,6400.0,4
EVER93309-1993,1993-09-11,7000.0,10
EVER94101-1994,1994-03-08,5360.0,0
EVER94101-1994,1994-03-29,6550.0,21
EVER94101-1994,1994-04-02,7000.0,25
EVER94101-1994,1994-04-12,7590.0,35
EVER94101-1994,1994-04-28,8000.0,51
EVER94101-1994,1994-05-25,8685.0,78
EVER94102-1994,1994-03-15,5360.0,0
EVER94102-1994,1994-04-12,6100.0,28
EVER94102-1994,1994-04-14,6500.0,30
EVER94102-1994,1994-04-22,7300.0,38
EVER94102-1994,1994-05-09,7900.0,55
EVER94102-1994,1994-05-13,8849.0,59
EVER94104-1994,1994-03-16,5360.0,0
EVER94104-1994,1994-04-12,6100.0,27
EVER94104-1994,1994-04-14,6500.0,29
EVER94104-1994,1994-04-22,7300.0,37
EVER94104-1994,1994-05-08,7900.0,53
EVER94104-1994,1994-05-09,8849.0,54
EVER94106-1994,1994-03-26,5360.0,0
EVER94106-1994,1994-04-01,6500.0,6
EVER94106-1994,1994-04-08,7028.0,13
EVER94106-1994,1994-04-21,7790.0,26
EVER94106-1994,1994-05-04,8300.0,39
EVER94106-1994,1994-05-08,8849.0,43
EVER94109-1994,1994-03-30,5360.0,0
EVER94109-1994,1994-04-04,5650.0,5
EVER94109-1994,1994-04-11,6200.0,12
EVER94109-1994,1994-04-18,6400.0,19
EVER94109-1994,1994-04-24,7300.0,25
EVER94109-1994,1994-05-03,7700.0,34
EVER94109-1994,1994-05-10,8200.0,41
EVER94109-1994,1994-05-13,8400.0,44
EVER94110-1994,1994-04-01,5360.0,0
EVER94110-1994,1994-04-11,5550.0,10
EVER94110-1994,1994-04-16,6500.0,15
EVER94110-1994,1994-04-19,7000.0,18
EVER94110-1994,1994-04-26,7700.0,25
EVER94110-1994,1994-04-29,8400.0,28
